idVisit,serverTime,timeSpent,actionCategory,actionName,userName,department,team,title,organization,name,country
202405,2016-12-19 20:40:08,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:40:08,1,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:40:09,1,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:40:10,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:40:10,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:40:10,1,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:40:11,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:40:11,1,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:40:12,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:40:12,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:40:12,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:40:12,74,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:41:26,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:41:26,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:41:26,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:41:26,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:41:26,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:41:26,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:41:26,50,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:42:16,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:42:16,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:42:16,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:42:16,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:42:16,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:42:16,1,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:42:17,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202405,2016-12-19 20:42:17,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Age of Wonders: Antologia  ,MN Mobile Networks,MN RN CRD Network Perform122,INGENIEUR PERFORMANCE RESEAUX,MN Radio Networks,Age of Wonders: Antologia  ,France
202409,2016-12-19 21:04:34,30,Category filtering Clicked,LTE,Age of Zombies  ,MN Mobile Networks,MN RN 5G212,Technical Support Engineer,MN Radio Networks,Age of Zombies  ,Argentina
202409,2016-12-19 21:05:04,,Category filtering Clicked,LTE,Age of Zombies  ,MN Mobile Networks,MN RN 5G212,Technical Support Engineer,MN Radio Networks,Age of Zombies  ,Argentina
202442,2016-12-20 00:08:12,21,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Ages of Myst  ,MN Mobile Networks,MN Global Services166,Sr. NPO core planner,MN Global Services,Ages of Myst  ,Taiwan
202442,2016-12-20 00:08:33,8,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Ages of Myst  ,MN Mobile Networks,MN Global Services166,Sr. NPO core planner,MN Global Services,Ages of Myst  ,Taiwan
202442,2016-12-20 00:08:41,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Ages of Myst  ,MN Mobile Networks,MN Global Services166,Sr. NPO core planner,MN Global Services,Ages of Myst  ,Taiwan
202447,2016-12-20 00:34:27,23,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Aggravation  ,CO Customer Operations,CO GCHN TW HK Mac B,"Head of Technology, THM Subregion",CO China,Aggravation  ,Taiwan
202447,2016-12-20 00:34:50,288,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Aggravation  ,CO Customer Operations,CO GCHN TW HK Mac B,"Head of Technology, THM Subregion",CO China,Aggravation  ,Taiwan
202447,2016-12-20 00:39:38,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Aggravation  ,CO Customer Operations,CO GCHN TW HK Mac B,"Head of Technology, THM Subregion",CO China,Aggravation  ,Taiwan
202456,2016-12-20 01:19:01,58,WebNei clicked,Step towards Next Gen Telco: 5G introduction,The Adventures of MicroMan  ,CO Customer Operations,MBB TDLTE SDA RRM Perf HZ,TD-LTE Senior Specialist,Nokia China Interim,The Adventures of MicroMan  ,China
202456,2016-12-20 01:19:59,3,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,The Adventures of MicroMan  ,CO Customer Operations,MBB TDLTE SDA RRM Perf HZ,TD-LTE Senior Specialist,Nokia China Interim,The Adventures of MicroMan  ,China
202456,2016-12-20 01:20:02,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,The Adventures of MicroMan  ,CO Customer Operations,MBB TDLTE SDA RRM Perf HZ,TD-LTE Senior Specialist,Nokia China Interim,The Adventures of MicroMan  ,China
202453,2016-12-20 01:20:55,132,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Aggres  ,CO Customer Operations,MBB FDDLTE SDA Telecom 2,"Senior Specialist, Specification",Nokia China Interim,Aggres  ,China
202453,2016-12-20 01:23:07,179,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Aggres  ,CO Customer Operations,MBB FDDLTE SDA Telecom 2,"Senior Specialist, Specification",Nokia China Interim,Aggres  ,China
202458,2016-12-20 01:23:37,,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Aggression  ,CO Customer Operations,MBB TDLTE Performance MNT,TDLTE R&amp;D Sub RA PO,Nokia China Interim,Aggression  ,China
202463,2016-12-20 01:37:28,,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Aggression: Reign over Europe  ,CO Customer Operations,MBB TDLTE Programs,LTE Program Support Manager,Nokia China Interim,Aggression: Reign over Europe  ,China
202464,2016-12-20 01:39:22,307,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Aggressive Inline  ,MN Mobile Networks,MN RN LTE-N RDD7,Specification Specialist,MN Radio Networks,Aggressive Inline  ,Japan
202464,2016-12-20 01:44:39,4,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Aggressive Inline  ,MN Mobile Networks,MN RN LTE-N RDD7,Specification Specialist,MN Radio Networks,Aggressive Inline  ,Japan
202464,2016-12-20 01:44:43,11,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Aggressive Inline  ,MN Mobile Networks,MN RN LTE-N RDD7,Specification Specialist,MN Radio Networks,Aggressive Inline  ,Japan
202464,2016-12-20 01:44:54,11,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Aggressive Inline  ,MN Mobile Networks,MN RN LTE-N RDD7,Specification Specialist,MN Radio Networks,Aggressive Inline  ,Japan
202464,2016-12-20 01:45:05,14,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Aggressive Inline  ,MN Mobile Networks,MN RN LTE-N RDD7,Specification Specialist,MN Radio Networks,Aggressive Inline  ,Japan
202464,2016-12-20 01:45:19,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Aggressive Inline  ,MN Mobile Networks,MN RN LTE-N RDD7,Specification Specialist,MN Radio Networks,Aggressive Inline  ,Japan
202467,2016-12-20 01:46:52,28,WebNei clicked,LTE3071,Aggressors of Dark Kombat  ,MN Mobile Networks,MN RN Customer Support11,"Senior Specialist,Network Verification",MN Radio Networks,Aggressors of Dark Kombat  ,Japan
202467,2016-12-20 01:47:20,9,Webnei downloaded,LTE3071 NB-IoT Part 1 LTE3071,Aggressors of Dark Kombat  ,MN Mobile Networks,MN RN Customer Support11,"Senior Specialist,Network Verification",MN Radio Networks,Aggressors of Dark Kombat  ,Japan
202467,2016-12-20 01:47:29,146,Webnei downloaded,LTE3071 NB-IoT Part 1 LTE3071,Aggressors of Dark Kombat  ,MN Mobile Networks,MN RN Customer Support11,"Senior Specialist,Network Verification",MN Radio Networks,Aggressors of Dark Kombat  ,Japan
202467,2016-12-20 01:49:55,22,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Aggressors of Dark Kombat  ,MN Mobile Networks,MN RN Customer Support11,"Senior Specialist,Network Verification",MN Radio Networks,Aggressors of Dark Kombat  ,Japan
202467,2016-12-20 01:50:17,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Aggressors of Dark Kombat  ,MN Mobile Networks,MN RN Customer Support11,"Senior Specialist,Network Verification",MN Radio Networks,Aggressors of Dark Kombat  ,Japan
202468,2016-12-20 01:51:41,27,WebNei clicked,AirScale System Module in FDD LTE (FL16A),Agharta: The Hollow Earth  ,MN Mobile Networks,MN GS GSD CoE211,Senior Engineer,MN Global Services,Agharta: The Hollow Earth  ,China
202468,2016-12-20 01:52:08,49,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Agharta: The Hollow Earth  ,MN Mobile Networks,MN GS GSD CoE211,Senior Engineer,MN Global Services,Agharta: The Hollow Earth  ,China
202468,2016-12-20 01:52:57,12,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Agharta: The Hollow Earth  ,MN Mobile Networks,MN GS GSD CoE211,Senior Engineer,MN Global Services,Agharta: The Hollow Earth  ,China
202468,2016-12-20 01:53:09,97,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Agharta: The Hollow Earth  ,MN Mobile Networks,MN GS GSD CoE211,Senior Engineer,MN Global Services,Agharta: The Hollow Earth  ,China
202468,2016-12-20 01:54:56,82,WebNei clicked,IoT - Internet of Things - Introduction,Agharta: The Hollow Earth  ,MN Mobile Networks,MN GS GSD CoE211,Senior Engineer,MN Global Services,Agharta: The Hollow Earth  ,China
202468,2016-12-20 01:56:18,115,Webnei downloaded,IoT - Internet of Things - Introduction,Agharta: The Hollow Earth  ,MN Mobile Networks,MN GS GSD CoE211,Senior Engineer,MN Global Services,Agharta: The Hollow Earth  ,China
202468,2016-12-20 01:58:25,9,WebNei clicked,AirScale System Module in FDD LTE (FL16A),Agharta: The Hollow Earth  ,MN Mobile Networks,MN GS GSD CoE211,Senior Engineer,MN Global Services,Agharta: The Hollow Earth  ,China
202468,2016-12-20 01:58:34,,Webnei downloaded,AirScale System Module in FDD LTE (FL16A),Agharta: The Hollow Earth  ,MN Mobile Networks,MN GS GSD CoE211,Senior Engineer,MN Global Services,Agharta: The Hollow Earth  ,China
202475,2016-12-20 01:59:04,21,WebNei clicked,Step towards Next Gen Telco: 5G introduction,Agi Gongyong Dooly  ,CO Customer Operations,MBB HRAN SW3 Con DA1 Allstar,Senior specialist,Nokia China Interim,Agi Gongyong Dooly  ,China
202475,2016-12-20 01:59:25,17,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Agi Gongyong Dooly  ,CO Customer Operations,MBB HRAN SW3 Con DA1 Allstar,Senior specialist,Nokia China Interim,Agi Gongyong Dooly  ,China
202475,2016-12-20 01:59:42,18,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Agi Gongyong Dooly  ,CO Customer Operations,MBB HRAN SW3 Con DA1 Allstar,Senior specialist,Nokia China Interim,Agi Gongyong Dooly  ,China
202475,2016-12-20 02:00:00,,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,Agi Gongyong Dooly  ,CO Customer Operations,MBB HRAN SW3 Con DA1 Allstar,Senior specialist,Nokia China Interim,Agi Gongyong Dooly  ,China
202480,2016-12-20 02:19:42,,WebNei clicked,Step towards Next Gen Telco: 5G introduction,"Agile Warrior: F-111X , Inc. ",CO Customer Operations,MBB CS Radio IOT&amp;Support Hangzhou,"IOT Center Manager, Hangzhou",Nokia China Interim,"Agile Warrior: F-111X , Inc. ",China
202482,2016-12-20 02:26:25,37,WebNei clicked,IoT - Internet of Things - Introduction,AGON: Episode 1 - London Scene  ,MN Mobile Networks,MN GS APJ RSO37,Integration Testing Principle,MN Global Services,AGON: Episode 1 - London Scene  ,South Korea
202482,2016-12-20 02:27:02,13,Webnei downloaded,IoT - Internet of Things - Introduction,AGON: Episode 1 - London Scene  ,MN Mobile Networks,MN GS APJ RSO37,Integration Testing Principle,MN Global Services,AGON: Episode 1 - London Scene  ,South Korea
202482,2016-12-20 02:27:15,9,WebNei clicked,Step towards Next Gen Telco: 5G introduction,AGON: Episode 1 - London Scene  ,MN Mobile Networks,MN GS APJ RSO37,Integration Testing Principle,MN Global Services,AGON: Episode 1 - London Scene  ,South Korea
202482,2016-12-20 02:27:24,13,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,AGON: Episode 1 - London Scene  ,MN Mobile Networks,MN GS APJ RSO37,Integration Testing Principle,MN Global Services,AGON: Episode 1 - London Scene  ,South Korea
202482,2016-12-20 02:27:37,4,Webnei downloaded,Step towards Next Gen Telco: 5G introduction,AGON: Episode 1 - London Scene  ,MN Mobile Networks,MN GS APJ RSO37,Integration Testing Principle,MN Global Services,AGON: Episode 1 - London Scene  ,South Korea
